Timestamp,TotalGazeTime,IsGazing,EyeClosed,FocusPosition,GazeDirection,LeftEyePosition,RightEyePosition,BallColor,BallScale,TriggerCount,BallToggleCount
2025-04-09 21:40:17,120.47,True,False,(-2.96, 2.01, -4.25),"(0.26, 0.09, -0.96)","(-3.65, 1.43, -0.35)","(-3.72, 1.43, -0.35)",Blue,"(0.05, 0.05, 0.05)",10,0
2025-04-09 21:40:18,121.48,True,False,(-2.06, 1.12, -3.98),"(0.40, -0.09, -0.91)","(-3.64, 1.42, -0.30)","(-3.70, 1.42, -0.32)",Blue,"(0.05, 0.05, 0.05)",10,0
2025-04-09 21:40:19,122.48,True,False,(-5.38, 1.20, -4.26),"(-0.44, -0.07, -0.90)","(-3.72, 1.42, -0.37)","(-3.78, 1.41, -0.36)",Blue,"(0.05, 0.05, 0.05)",10,0
2025-04-09 21:40:20,123.49,True,False,(-5.57, 1.38, -3.61),"(-0.42, -0.05, -0.91)","(-3.78, 1.42, -0.59)","(-3.84, 1.42, -0.56)",Blue,"(0.05, 0.05, 0.05)",10,0
2025-04-09 21:40:21,124.51,True,False,(-3.12, 1.30, -4.25),"(0.28, -0.04, -0.96)","(-3.89, 1.43, -0.41)","(-3.96, 1.43, -0.41)",Blue,"(0.05, 0.05, 0.05)",10,0
2025-04-09 21:40:22,125.52,True,False,(-3.79, 1.45, -4.20),"(0.03, 0.12, -0.99)","(-3.90, 1.42, -0.34)","(-3.96, 1.41, -0.35)",Blue,"(0.05, 0.05, 0.05)",10,0
2025-04-09 21:40:23,126.54,True,False,(-3.35, 1.08, -0.81),"(0.37, -0.55, -0.75)","(-3.52, 1.39, -0.38)","(-3.58, 1.39, -0.41)",Blue,"(0.05, 0.05, 0.05)",10,0
2025-04-09 21:40:24,127.55,True,False,(-4.63, 2.84, -4.26),"(-0.36, 0.34, -0.87)","(-3.54, 1.43, -0.41)","(-3.61, 1.43, -0.40)",Blue,"(0.05, 0.05, 0.05)",10,0
2025-04-09 21:40:25,128.55,True,False,(-6.84, 2.54, -4.26),"(-0.60, 0.22, -0.77)","(-3.70, 1.45, -0.28)","(-3.75, 1.44, -0.25)",Blue,"(0.05, 0.05, 0.05)",10,0
2025-04-09 21:40:27,129.56,True,False,(-6.62, 2.46, -4.26),"(-0.55, 0.20, -0.81)","(-3.82, 1.44, -0.10)","(-3.88, 1.43, -0.07)",Blue,"(0.05, 0.05, 0.05)",10,0
2025-04-09 21:40:28,130.56,True,False,(-8.51, 0.66, -2.01),"(-0.91, -0.17, -0.38)","(-3.88, 1.43, -0.08)","(-3.91, 1.42, -0.02)",Blue,"(0.05, 0.05, 0.05)",10,0
2025-04-09 21:40:29,131.58,True,False,(-3.32, 1.00, -0.79),"(0.53, -0.45, -0.72)","(-3.70, 1.38, -0.23)","(-3.76, 1.38, -0.25)",Blue,"(0.05, 0.05, 0.05)",10,0
2025-04-09 21:40:30,132.58,True,False,(-3.58, 2.33, -4.13),"(-0.02, 0.31, -0.95)","(-3.49, 1.42, -0.34)","(-3.55, 1.42, -0.35)",Blue,"(0.05, 0.05, 0.05)",10,0
2025-04-09 21:40:31,133.59,True,False,(-2.38, 0.99, -4.26),"(0.21, -0.11, -0.97)","(-3.55, 1.42, -0.44)","(-3.62, 1.41, -0.45)",Blue,"(0.05, 0.05, 0.05)",10,0
2025-04-09 21:40:32,134.60,True,False,(-5.50, 1.88, -4.26),"(-0.67, 0.07, -0.74)","(-3.82, 1.43, -0.52)","(-3.88, 1.43, -0.48)",Blue,"(0.05, 0.05, 0.05)",10,0
2025-04-09 21:40:33,135.62,True,False,(-7.62, 2.19, 1.06),"(-0.92, 0.18, 0.35)","(-3.57, 1.44, -0.47)","(-3.56, 1.44, -0.41)",Blue,"(0.05, 0.05, 0.05)",10,0
2025-04-09 21:40:34,136.62,True,False,(-4.87, 1.59, 1.05),"(-0.74, 0.08, 0.67)","(-3.30, 1.44, -0.35)","(-3.26, 1.43, -0.30)",Blue,"(0.05, 0.05, 0.05)",10,0
2025-04-09 21:40:35,137.63,True,False,(-3.97, 2.63, 0.92),"(-0.30, 0.61, 0.73)","(-3.21, 1.45, -0.39)","(-3.16, 1.45, -0.36)",Blue,"(0.05, 0.05, 0.05)",10,0
2025-04-09 21:40:36,138.65,True,False,(-7.52, 1.35, 1.06),"(-0.93, -0.06, 0.36)","(-3.35, 1.43, -0.53)","(-3.32, 1.44, -0.47)",Blue,"(0.05, 0.05, 0.05)",10,0
2025-04-09 21:40:37,139.66,True,False,(-7.31, 2.65, 1.09),"(-0.90, 0.24, 0.35)","(-3.43, 1.42, -0.68)","(-3.40, 1.44, -0.63)",Blue,"(0.05, 0.05, 0.05)",10,0
2025-04-09 21:40:38,140.67,True,False,(-4.73, 0.84, 1.08),"(-0.44, -0.26, 0.86)","(-3.43, 1.41, -0.65)","(-3.38, 1.41, -0.61)",Blue,"(0.05, 0.05, 0.05)",10,0
2025-04-09 21:40:39,141.69,True,False,(-1.37, 1.74, 0.85),"(0.81, 0.16, 0.56)","(-3.34, 1.42, -0.61)","(-3.29, 1.42, -0.64)",Blue,"(0.05, 0.05, 0.05)",10,0
2025-04-09 21:40:40,142.69,True,False,(-0.56, 0.98, 0.90),"(0.86, -0.02, 0.51)","(-3.15, 1.43, -0.58)","(-3.10, 1.42, -0.62)",Blue,"(0.05, 0.05, 0.05)",10,0
2025-04-09 21:40:41,143.70,True,False,(-2.15, 2.63, 1.10),"(0.26, 0.56, 0.79)","(-2.92, 1.43, -0.60)","(-2.87, 1.43, -0.63)",Blue,"(0.05, 0.05, 0.05)",10,0
2025-04-09 21:40:42,144.70,True,False,(-3.12, 2.47, 1.07),"(-0.07, 0.56, 0.82)","(-3.07, 1.43, -0.59)","(-3.00, 1.43, -0.61)",Blue,"(0.05, 0.05, 0.05)",10,0
2025-04-09 21:40:43,145.71,True,False,(-4.11, 2.73, 0.97),"(-0.25, 0.65, 0.72)","(-3.34, 1.44, -0.63)","(-3.28, 1.44, -0.61)",Blue,"(0.05, 0.05, 0.05)",10,0
2025-04-09 21:40:44,146.73,True,False,(-3.82, 2.65, 0.84),"(-0.23, 0.62, 0.75)","(-3.38, 1.44, -0.66)","(-3.32, 1.44, -0.64)",Blue,"(0.05, 0.05, 0.05)",10,0
2025-04-09 21:40:45,147.74,True,False,(-5.55, 2.01, 1.06),"(-0.82, 0.26, 0.51)","(-3.41, 1.44, -0.68)","(-3.36, 1.44, -0.63)",Blue,"(0.05, 0.05, 0.05)",10,0
2025-04-09 21:40:46,148.74,True,False,(-8.35, 1.94, 0.89),"(-0.97, 0.05, 0.24)","(-3.44, 1.43, -0.54)","(-3.43, 1.42, -0.48)",Blue,"(0.05, 0.05, 0.05)",10,0
2025-04-09 21:40:47,149.75,True,False,(-4.82, 2.24, -4.26),"(-0.21, 0.18, -0.96)","(-3.42, 1.43, -0.35)","(-3.48, 1.42, -0.32)",Blue,"(0.05, 0.05, 0.05)",10,0
2025-04-09 21:40:48,150.77,True,False,(-2.02, 1.72, -4.26),"(0.36, 0.11, -0.93)","(-3.18, 1.42, -0.31)","(-3.24, 1.42, -0.32)",Blue,"(0.05, 0.05, 0.05)",10,0
2025-04-09 21:40:49,151.78,True,False,(-1.67, 1.05, -4.26),"(0.32, -0.10, -0.94)","(-3.03, 1.41, -0.26)","(-3.09, 1.41, -0.28)",Blue,"(0.05, 0.05, 0.05)",10,0
2025-04-09 21:40:50,152.78,True,False,(-3.31, 1.59, -4.16),"(-0.09, 0.14, -0.99)","(-3.05, 1.41, -0.28)","(-3.12, 1.40, -0.28)",Blue,"(0.05, 0.05, 0.05)",10,0
2025-04-09 21:40:51,153.79,True,False,(-4.23, 2.27, -4.25),"(-0.36, 0.21, -0.91)","(-3.09, 1.42, -0.26)","(-3.15, 1.41, -0.25)",Blue,"(0.05, 0.05, 0.05)",10,0
2025-04-09 21:40:52,154.81,True,False,(-6.15, 1.67, -4.25),"(-0.58, 0.04, -0.81)","(-3.39, 1.43, -0.35)","(-3.45, 1.43, -0.31)",Blue,"(0.05, 0.05, 0.05)",10,0
2025-04-09 21:40:53,155.82,True,False,(-6.79, 0.76, -4.25),"(-0.62, -0.15, -0.77)","(-3.53, 1.40, -0.43)","(-3.58, 1.40, -0.39)",Blue,"(0.05, 0.05, 0.05)",10,0
2025-04-09 21:40:54,156.84,True,False,(-5.26, 1.02, -4.26),"(-0.39, -0.09, -0.91)","(-3.56, 1.41, -0.37)","(-3.61, 1.41, -0.33)",Blue,"(0.05, 0.05, 0.05)",10,0
2025-04-09 21:40:55,157.84,True,False,(-8.15, 0.35, -4.20),"(-0.75, -0.18, -0.64)","(-3.58, 1.41, -0.34)","(-3.62, 1.40, -0.30)",Blue,"(0.05, 0.05, 0.05)",10,0
2025-04-09 21:40:56,158.85,True,False,(-7.33, 1.21, -4.25),"(-0.70, -0.02, -0.72)","(-3.59, 1.41, -0.34)","(-3.64, 1.40, -0.30)",Blue,"(0.05, 0.05, 0.05)",10,0
2025-04-09 21:40:57,159.86,True,False,(-8.54, 1.00, -4.26),"(-0.78, -0.07, -0.62)","(-3.59, 1.41, -0.33)","(-3.63, 1.40, -0.29)",Blue,"(0.05, 0.05, 0.05)",10,0
2025-04-09 21:40:58,160.88,True,False,(-6.74, 0.61, -2.86),"(-0.77, -0.19, -0.61)","(-3.56, 1.41, -0.33)","(-3.61, 1.40, -0.29)",Blue,"(0.05, 0.05, 0.05)",10,0
2025-04-09 21:40:59,161.89,True,False,(-8.68, 1.83, 0.45),"(-0.96, 0.02, 0.29)","(-3.40, 1.44, -0.33)","(-3.41, 1.42, -0.27)",Blue,"(0.05, 0.05, 0.05)",10,0
2025-04-09 21:41:00,162.90,True,False,(-8.25, 1.37, 1.09),"(-0.95, -0.02, 0.30)","(-3.21, 1.40, -0.42)","(-3.19, 1.39, -0.36)",Blue,"(0.05, 0.05, 0.05)",10,0
2025-04-09 21:41:01,163.92,True,False,(-6.39, 2.17, 0.87),"(-0.88, 0.24, 0.41)","(-3.20, 1.40, -0.41)","(-3.18, 1.39, -0.35)",Blue,"(0.05, 0.05, 0.05)",10,0
2025-04-09 21:41:02,164.93,True,False,(-6.50, 2.61, 0.87),"(-0.88, 0.32, 0.34)","(-3.19, 1.42, -0.45)","(-3.18, 1.41, -0.39)",Blue,"(0.05, 0.05, 0.05)",10,0
2025-04-09 21:41:03,165.93,True,False,(-6.70, 2.61, 0.95),"(-0.89, 0.30, 0.34)","(-3.19, 1.42, -0.45)","(-3.17, 1.41, -0.39)",Blue,"(0.05, 0.05, 0.05)",10,0
2025-04-09 21:41:04,166.95,True,False,(-6.64, 2.61, 0.93),"(-0.88, 0.31, 0.35)","(-3.19, 1.42, -0.46)","(-3.17, 1.41, -0.39)",Blue,"(0.05, 0.05, 0.05)",10,0
2025-04-09 21:41:05,167.96,True,False,(-7.06, 2.44, 1.00),"(-0.92, 0.20, 0.32)","(-3.18, 1.42, -0.45)","(-3.16, 1.41, -0.39)",Blue,"(0.05, 0.05, 0.05)",10,0
2025-04-09 21:41:06,168.97,True,False,(-7.52, 1.78, 1.06),"(-0.95, 0.07, 0.32)","(-3.19, 1.42, -0.44)","(-3.17, 1.40, -0.37)",Blue,"(0.05, 0.05, 0.05)",10,0
2025-04-09 21:41:07,169.97,True,False,(-8.38, 0.07, 0.95),"(-0.94, -0.25, 0.24)","(-3.21, 1.39, -0.45)","(-3.20, 1.39, -0.39)",Blue,"(0.05, 0.05, 0.05)",10,0
2025-04-09 21:41:08,170.97,True,False,(-8.72, 0.66, -0.69),"(-0.99, -0.15, -0.03)","(-3.21, 1.39, -0.46)","(-3.20, 1.39, -0.39)",Blue,"(0.05, 0.05, 0.05)",10,0
2025-04-09 21:41:09,171.99,True,False,(-8.51, 0.11, -0.59),"(-0.97, -0.25, -0.01)","(-3.21, 1.39, -0.47)","(-3.21, 1.38, -0.41)",Blue,"(0.05, 0.05, 0.05)",10,0
2025-04-09 21:41:10,173.00,True,False,(-7.20, 0.05, -0.29),"(-0.95, -0.32, 0.04)","(-3.20, 1.38, -0.47)","(-3.20, 1.38, -0.41)",Blue,"(0.05, 0.05, 0.05)",10,0
2025-04-09 21:41:11,174.01,True,False,(-8.80, 1.38, -0.75),"(-1.00, 0.00, -0.05)","(-3.21, 1.38, -0.48)","(-3.21, 1.38, -0.41)",Blue,"(0.05, 0.05, 0.05)",10,0
2025-04-09 21:41:12,175.03,True,False,(-3.85, 0.83, -1.11),"(-0.43, -0.60, -0.67)","(-3.20, 1.37, -0.54)","(-3.23, 1.37, -0.49)",Blue,"(0.05, 0.05, 0.05)",10,0
2025-04-09 21:41:13,176.03,True,False,(-3.23, 1.14, -0.81),"(-0.20, -0.61, -0.76)","(-3.16, 1.37, -0.58)","(-3.22, 1.37, -0.55)",Blue,"(0.05, 0.05, 0.05)",10,0
2025-04-09 21:41:14,177.04,True,False,(-3.03, 1.08, -4.26),"(0.28, 0.00, -0.96)","(-3.46, 1.42, -0.39)","(-3.52, 1.41, -0.39)",Blue,"(0.05, 0.05, 0.05)",10,0
2025-04-09 21:41:15,178.04,True,False,(-2.93, 2.44, -4.25),"(0.31, 0.31, -0.90)","(-3.72, 1.44, -0.68)","(-3.79, 1.43, -0.69)",Blue,"(0.05, 0.05, 0.05)",10,0
2025-04-09 21:41:16,179.05,True,False,(-8.63, 1.75, -3.08),"(-0.97, -0.02, -0.24)","(-4.15, 1.44, -0.66)","(-4.19, 1.44, -0.61)",Blue,"(0.05, 0.05, 0.05)",10,0
2025-04-09 21:41:17,180.07,True,False,(-8.74, 0.58, -1.27),"(-0.98, -0.19, -0.08)","(-4.07, 1.43, -0.72)","(-4.09, 1.43, -0.66)",Blue,"(0.05, 0.05, 0.05)",10,0
2025-04-09 21:41:18,181.07,True,False,(-8.80, 1.77, 0.12),"(-0.98, 0.07, 0.18)","(-3.84, 1.42, -0.81)","(-3.84, 1.42, -0.75)",Blue,"(0.05, 0.05, 0.05)",10,0
2025-04-09 21:41:19,182.08,True,False,(-5.53, 2.61, 0.96),"(-0.63, 0.49, 0.60)","(-3.59, 1.47, -0.65)","(-3.56, 1.47, -0.59)",Blue,"(0.05, 0.05, 0.05)",10,0
2025-04-09 21:41:20,183.10,True,False,(-7.83, 1.39, 1.10),"(-0.93, -0.05, 0.36)","(-3.59, 1.47, -0.65)","(-3.56, 1.48, -0.59)",Blue,"(0.05, 0.05, 0.05)",10,0
2025-04-09 21:41:21,184.11,True,False,(-4.21, 2.60, 0.87),"(-0.31, 0.56, 0.77)","(-3.52, 1.47, -0.64)","(-3.47, 1.47, -0.61)",Blue,"(0.05, 0.05, 0.05)",10,0
2025-04-09 21:41:22,185.12,True,False,(-3.66, 2.69, 0.79),"(-0.12, 0.63, 0.77)","(-3.47, 1.47, -0.72)","(-3.40, 1.46, -0.71)",Blue,"(0.05, 0.05, 0.05)",10,0
2025-04-09 21:41:23,186.14,True,False,(-5.28, 2.67, 0.88),"(-0.69, 0.40, 0.60)","(-3.49, 1.46, -0.77)","(-3.44, 1.47, -0.73)",Blue,"(0.05, 0.05, 0.05)",10,0
2025-04-09 21:41:24,187.15,True,False,(-3.67, 2.65, 0.83),"(-0.13, 0.58, 0.80)","(-3.45, 1.47, -0.75)","(-3.39, 1.47, -0.74)",Blue,"(0.05, 0.05, 0.05)",10,0
2025-04-09 21:41:25,188.16,True,False,(-3.88, 0.83, 0.79),"(-0.31, -0.37, 0.87)","(-3.46, 1.41, -0.67)","(-3.40, 1.42, -0.64)",Blue,"(0.05, 0.05, 0.05)",10,0
2025-04-09 21:41:26,189.16,True,False,(-8.75, 0.18, 0.35),"(-0.96, -0.22, 0.19)","(-3.67, 1.38, -0.62)","(-3.67, 1.38, -0.56)",Blue,"(0.05, 0.05, 0.05)",10,0
2025-04-09 21:41:27,190.18,True,False,(-7.64, 0.05, 0.84),"(-0.92, -0.30, 0.25)","(-3.55, 1.39, -0.37)","(-3.55, 1.39, -0.31)",Blue,"(0.05, 0.05, 0.05)",10,0
2025-04-09 21:41:28,191.19,True,False,(-8.43, 0.26, 0.72),"(-0.95, -0.23, 0.19)","(-3.53, 1.40, -0.32)","(-3.53, 1.40, -0.25)",Blue,"(0.05, 0.05, 0.05)",10,0
2025-04-09 21:41:29,192.19,True,False,(-8.02, 0.05, -0.03),"(-0.96, -0.29, 0.06)","(-3.50, 1.40, -0.35)","(-3.52, 1.40, -0.29)",Blue,"(0.05, 0.05, 0.05)",10,0
2025-04-09 21:41:30,193.20,True,False,(-8.04, 0.07, 0.35),"(-0.96, -0.28, -0.08)","(-3.49, 1.40, -0.35)","(-3.50, 1.40, -0.28)",Blue,"(0.05, 0.05, 0.05)",10,0
2025-04-09 21:41:31,194.20,True,False,(-3.35, 1.11, -0.82),"(0.18, -0.68, -0.71)","(-3.38, 1.36, -0.58)","(-3.45, 1.36, -0.58)",Blue,"(0.05, 0.05, 0.05)",10,0
2025-04-09 21:41:32,195.22,True,False,(-5.41, 1.97, 0.78),"(-0.82, 0.24, 0.52)","(-3.42, 1.42, -0.59)","(-3.39, 1.43, -0.53)",Blue,"(0.05, 0.05, 0.05)",10,0
2025-04-09 21:41:33,196.22,True,False,(-4.93, 1.43, 0.66),"(-0.87, -0.02, 0.49)","(-3.19, 1.42, -0.48)","(-3.18, 1.42, -0.42)",Blue,"(0.05, 0.05, 0.05)",10,0
2025-04-09 21:41:34,197.22,True,False,(-3.69, 0.93, -1.23),"(-0.40, -0.55, -0.73)","(-3.15, 1.38, -0.59)","(-3.21, 1.38, -0.55)",Blue,"(0.05, 0.05, 0.05)",10,0
2025-04-09 21:41:35,198.22,True,False,(-5.37, 2.39, -4.09),"(-0.40, 0.35, -0.85)","(-3.34, 1.41, -0.74)","(-3.40, 1.41, -0.70)",Blue,"(0.05, 0.05, 0.05)",10,0
2025-04-09 21:41:36,199.23,True,False,(-3.70, 0.97, -1.21),"(-0.26, -0.59, -0.76)","(-3.52, 1.40, -0.81)","(-3.58, 1.39, -0.78)",Blue,"(0.05, 0.05, 0.05)",10,0
2025-04-09 21:41:37,200.19,True,False,(-0.52, 2.60, -4.04),"(0.66, 0.23, -0.71)","(-3.67, 1.43, -0.71)","(-3.73, 1.42, -0.74)",Blue,"(0.05, 0.05, 0.05)",12,0
2025-04-09 21:41:38,201.20,True,False,(-0.83, 0.90, -4.25),"(0.39, -0.05, -0.92)","(-3.50, 1.41, -0.54)","(-3.57, 1.41, -0.56)",Blue,"(0.05, 0.05, 0.05)",12,0
2025-04-09 21:41:39,202.22,True,False,(-3.51, 1.28, -2.93),"(-0.22, 0.13, -0.97)","(-3.48, 1.40, -0.48)","(-3.54, 1.39, -0.48)",Blue,"(0.05, 0.05, 0.05)",12,0
2025-04-09 21:41:40,203.22,True,False,(-4.17, 2.29, -3.96),"(-0.11, 0.23, -0.97)","(-3.77, 1.44, -0.63)","(-3.83, 1.43, -0.62)",Blue,"(0.05, 0.05, 0.05)",12,0
2025-04-09 21:41:41,204.23,True,False,(-4.28, 2.19, -4.18),"(-0.19, 0.20, -0.96)","(-3.57, 1.43, -0.67)","(-3.63, 1.43, -0.65)",Blue,"(0.05, 0.05, 0.05)",12,0
2025-04-09 21:41:42,205.25,True,False,(-4.40, 2.27, -4.26),"(-0.23, 0.22, -0.95)","(-3.48, 1.43, -0.67)","(-3.55, 1.43, -0.65)",Blue,"(0.05, 0.05, 0.05)",12,0
2025-04-09 21:41:43,206.25,True,False,(-4.36, 2.22, -4.25),"(-0.23, 0.21, -0.95)","(-3.50, 1.43, -0.68)","(-3.56, 1.43, -0.67)",Blue,"(0.05, 0.05, 0.05)",12,0
2025-04-09 21:41:44,207.26,True,False,(-3.91, 2.18, -4.14),"(-0.17, 0.22, -0.96)","(-3.46, 1.42, -0.69)","(-3.53, 1.43, -0.70)",Blue,"(0.05, 0.05, 0.05)",12,0
2025-04-09 21:41:45,208.27,True,False,(-4.44, 2.12, -4.26),"(-0.25, 0.17, -0.95)","(-3.49, 1.43, -0.68)","(-3.55, 1.43, -0.66)",Blue,"(0.05, 0.05, 0.05)",12,0
2025-04-09 21:41:46,209.29,True,False,(-4.39, 2.19, -4.15),"(-0.22, 0.21, -0.95)","(-3.49, 1.43, -0.68)","(-3.55, 1.43, -0.66)",Blue,"(0.05, 0.05, 0.05)",12,0
2025-04-09 21:41:47,210.30,True,False,(-4.47, 2.34, -4.26),"(-0.24, 0.24, -0.94)","(-3.47, 1.44, -0.67)","(-3.53, 1.44, -0.66)",Blue,"(0.05, 0.05, 0.05)",12,0
2025-04-09 21:41:48,211.31,True,False,(-4.26, 2.15, -4.07),"(-0.22, 0.20, -0.95)","(-3.46, 1.44, -0.66)","(-3.52, 1.44, -0.66)",Blue,"(0.05, 0.05, 0.05)",12,0
2025-04-09 21:41:49,212.33,True,False,(-8.75, 1.29, -3.30),"(-0.88, -0.03, -0.47)","(-3.53, 1.42, -0.62)","(-3.57, 1.42, -0.56)",Blue,"(0.05, 0.05, 0.05)",12,0
2025-04-09 21:41:50,213.33,True,False,(-4.26, 0.89, -1.36),"(-0.01, -0.55, -0.83)","(-3.39, 1.39, -0.37)","(-3.45, 1.39, -0.34)",Blue,"(0.05, 0.05, 0.05)",12,0
2025-04-09 21:41:51,214.33,True,False,(-0.08, 0.88, -2.31),"(0.91, -0.12, -0.41)","(-3.23, 1.39, -0.50)","(-3.28, 1.38, -0.54)",Blue,"(0.05, 0.05, 0.05)",12,0
2025-04-09 21:41:52,215.34,True,False,(0.03, 0.58, -1.95),"(0.90, -0.22, -0.39)","(-3.34, 1.40, -0.42)","(-3.38, 1.40, -0.47)",Blue,"(0.05, 0.05, 0.05)",12,0
2025-04-09 21:41:53,216.34,True,False,(-3.24, 0.95, -1.07),"(0.05, -0.56, -0.83)","(-3.53, 1.39, -0.36)","(-3.59, 1.38, -0.39)",Blue,"(0.05, 0.05, 0.05)",12,0
2025-04-09 21:41:54,217.35,True,False,(-3.36, 1.10, -0.82),"(0.33, -0.58, -0.74)","(-3.48, 1.38, -0.48)","(-3.54, 1.38, -0.49)",Blue,"(0.05, 0.05, 0.05)",12,0
2025-04-09 21:41:55,218.35,True,False,(-3.66, 0.91, -1.11),"(-0.32, -0.61, -0.73)","(-3.39, 1.36, -0.61)","(-3.44, 1.36, -0.58)",Blue,"(0.05, 0.05, 0.05)",12,0
2025-04-09 21:41:56,219.37,True,False,(-8.22, 2.52, -3.91),"(-0.95, 0.24, -0.22)","(-3.41, 1.41, -0.61)","(-3.44, 1.41, -0.55)",Blue,"(0.05, 0.05, 0.05)",12,0
2025-04-09 21:41:57,220.33,True,False,(-4.76, 2.64, 0.94),"(-0.49, 0.63, 0.60)","(-3.29, 1.45, -0.40)","(-3.26, 1.44, -0.35)",Blue,"(0.05, 0.05, 0.05)",13,0
2025-04-09 21:41:58,220.99,False,False,None,"(-0.63, 0.58, 0.51)","(-3.21, 1.44, -0.40)","(-3.16, 1.44, -0.35)",Blue,"(0.05, 0.05, 0.05)",15,0
2025-04-09 21:41:59,221.84,True,False,(-8.52, 1.27, -1.88),"(-0.96, -0.04, -0.28)","(-3.18, 1.41, -0.42)","(-3.20, 1.42, -0.35)",Blue,"(0.05, 0.05, 0.05)",18,0
2025-04-09 21:42:00,222.85,True,False,(-3.70, 0.93, -1.13),"(-0.43, -0.51, -0.74)","(-3.34, 1.35, -0.56)","(-3.39, 1.36, -0.52)",Blue,"(0.05, 0.05, 0.05)",18,0
2025-04-09 21:42:01,223.87,True,False,(-5.38, 2.19, -4.26),"(-0.41, 0.21, -0.89)","(-3.45, 1.41, -0.59)","(-3.50, 1.41, -0.56)",Blue,"(0.05, 0.05, 0.05)",18,0
2025-04-09 21:42:02,224.88,True,False,(-3.27, 1.82, -4.25),"(-0.01, -0.02, -1.00)","(-3.53, 1.42, -0.32)","(-3.59, 1.41, -0.32)",Blue,"(0.05, 0.05, 0.05)",18,0
2025-04-09 21:42:03,225.88,True,False,(-1.71, 2.07, -4.24),"(0.42, 0.12, -0.90)","(-3.52, 1.42, -0.25)","(-3.58, 1.42, -0.27)",Blue,"(0.05, 0.05, 0.05)",18,0
2025-04-09 21:42:04,226.89,True,False,(-1.46, 0.76, -4.26),"(0.48, -0.14, -0.87)","(-3.54, 1.42, -0.25)","(-3.60, 1.42, -0.27)",Blue,"(0.05, 0.05, 0.05)",18,0
2025-04-09 21:42:05,227.91,True,False,(-5.96, 1.36, -4.11),"(-0.51, -0.01, -0.86)","(-3.62, 1.42, -0.25)","(-3.68, 1.41, -0.23)",Blue,"(0.05, 0.05, 0.05)",18,0
2025-04-09 21:42:06,228.92,True,False,(-7.84, 2.51, -4.26),"(-0.77, 0.03, -0.64)","(-3.63, 1.42, -0.24)","(-3.68, 1.41, -0.21)",Blue,"(0.05, 0.05, 0.05)",18,0
2025-04-09 21:42:07,229.94,True,False,(-8.69, 0.83, -2.19),"(-1.00, -0.08, 0.05)","(-3.54, 1.43, -0.43)","(-3.56, 1.43, -0.37)",Blue,"(0.05, 0.05, 0.05)",18,0
2025-04-09 21:42:08,230.94,True,False,(-7.90, 1.56, 1.05),"(-0.95, -0.05, 0.29)","(-3.46, 1.42, -0.50)","(-3.44, 1.42, -0.43)",Blue,"(0.05, 0.05, 0.05)",18,0
2025-04-09 21:42:10,231.95,True,False,(-7.37, 2.60, 0.92),"(-0.94, 0.18, 0.30)","(-3.45, 1.42, -0.51)","(-3.43, 1.42, -0.45)",Blue,"(0.05, 0.05, 0.05)",18,0
2025-04-09 21:42:11,232.96,True,False,(-3.68, 0.91, -1.11),"(-0.38, -0.63, -0.68)","(-3.39, 1.37, -0.64)","(-3.45, 1.37, -0.60)",Blue,"(0.05, 0.05, 0.05)",18,0
2025-04-09 21:42:12,233.98,True,False,(-3.33, 1.13, -0.84),"(0.14, -0.76, -0.64)","(-3.35, 1.36, -0.66)","(-3.42, 1.36, -0.64)",Blue,"(0.05, 0.05, 0.05)",18,0
2025-04-09 21:42:13,234.98,True,False,(-4.09, 0.92, -1.24),"(-0.82, -0.28, -0.50)","(-3.40, 1.38, -0.62)","(-3.45, 1.39, -0.57)",Blue,"(0.05, 0.05, 0.05)",18,0
2025-04-09 21:42:14,235.98,True,False,(-7.60, 2.33, 0.98),"(-0.93, 0.19, 0.32)","(-3.42, 1.43, -0.54)","(-3.40, 1.43, -0.48)",Blue,"(0.05, 0.05, 0.05)",19,0
2025-04-09 21:42:15,236.98,True,False,(-8.72, 1.95, -0.84),"(-0.99, 0.10, -0.05)","(-3.41, 1.42, -0.57)","(-3.41, 1.43, -0.50)",Blue,"(0.05, 0.05, 0.05)",19,0
2025-04-09 21:42:16,237.99,True,False,(-8.29, 2.29, 1.10),"(-0.94, 0.16, 0.30)","(-3.40, 1.43, -0.53)","(-3.38, 1.43, -0.47)",Blue,"(0.05, 0.05, 0.05)",19,0
2025-04-09 21:42:17,238.99,True,False,(-8.67, 1.03, -1.12),"(-0.99, -0.09, -0.11)","(-3.41, 1.42, -0.57)","(-3.42, 1.42, -0.50)",Blue,"(0.05, 0.05, 0.05)",19,0
2025-04-09 21:42:18,240.00,True,False,(-3.68, 0.89, -1.09),"(-0.38, -0.64, -0.67)","(-3.39, 1.36, -0.62)","(-3.44, 1.37, -0.59)",Blue,"(0.05, 0.05, 0.05)",19,0
2025-04-09 21:42:19,241.00,True,False,(-3.75, 0.93, -1.13),"(-0.36, -0.63, -0.68)","(-3.39, 1.36, -0.64)","(-3.45, 1.37, -0.60)",Blue,"(0.05, 0.05, 0.05)",19,0
2025-04-09 21:42:20,242.02,True,False,(-3.87, 0.93, -1.13),"(-0.57, -0.52, -0.63)","(-3.40, 1.36, -0.63)","(-3.45, 1.37, -0.59)",Blue,"(0.05, 0.05, 0.05)",19,0
