ID,TIMESTAMP,CONDITION,TRIAL,Q1ANS,Q2ANS,P1SCORE,P2SCORE,GAZE_FOCUS,BrowLowererL,BrowLowererR,CheekPuffL,CheekPuffR,CheekRaiserL,CheekRaiserR,CheekSuckL,CheekSuckR,ChinRaiserB,ChinRaiserT,DimplerL,DimplerR,EyesClosedL,EyesClosedR,EyesLookDownL,EyesLookDownR,EyesLookLeftL,EyesLookLeftR,EyesLookRightL,EyesLookRightR,EyesLookUpL,EyesLookUpR,InnerBrowRaiserL,InnerBrowRaiserR,JawDrop,JawSidewaysLeft,JawSidewaysRight,JawThrust,LidTightenerL,LidTightenerR,LipCornerDepressorL,LipCornerDepressorR,LipCornerPullerL,LipCornerPullerR,LipFunnelerLB,LipFunnelerLT,LipFunnelerRB,LipFunnelerRT,LipPressorL,LipPressorR,LipPuckerL,LipPuckerR,LipStretcherL,LipStretcherR,LipSuckLB,LipSuckLT,LipSuckRB,LipSuckRT,LipTightenerL,LipTightenerR,LipsToward,LowerLipDepressorL,LowerLipDepressorR,MouthLeft,MouthRight,NoseWrinklerL,NoseWrinklerR,OuterBrowRaiserL,OuterBrowRaiserR,UpperLidRaiserL,UpperLidRaiserR,UpperLipRaiserL,UpperLipRaiserR,Max,Invalid,HeartRate,GSR,GSR_CONDUCTANCE
t,2024-03-03-11-32:44:1910,1,-1,-1,-1,71,71,Untagged,0.05474987,0.05124616,1.401298E-45,1.259734E-21,0.09286992,0.04512262,1.401298E-45,1.401298E-45,1.401298E-45,8.917962E-05,1.401298E-45,1.401298E-45,0.004235062,0,0.004241747,6.686464E-06,0,0,0.2935277,0.2080881,0,0,0.01071338,0.008286017,0.03240543,1.401298E-45,1.401298E-45,1.401298E-45,0.1220573,5.506389E-23,0.01119221,0.01086564,5.720764E-06,1.401298E-45,0,0,0,0.0001139722,0,0,0.004543216,1.401298E-45,2.313887E-35,1.401298E-45,0.02732885,1.401298E-45,0.01644162,1.401298E-45,1.401298E-45,1.401298E-45,0.03551087,1.401298E-45,1.401298E-45,0.0005323236,4.81346E-42,3.607845E-06,3.709067E-06,1.084856E-13,0.000104359,5.222346E-23,2.753357E-32,9.30397E-05,0.01083917,_,_,0,_,_
t,2024-03-03-11-32:44:2352,1,-1,-1,-1,71,71,Untagged,0.05170662,0.05195427,1.401298E-45,8.878401E-22,0.09256746,0.04837594,1.401298E-45,1.401298E-45,1.401298E-45,6.138568E-05,1.401298E-45,1.401298E-45,0.001380138,0,0.001382181,2.042698E-06,0,0,0.2949717,0.2095585,0,0,0.008190485,0.006466392,0.03033096,1.401298E-45,1.401298E-45,1.401298E-45,0.1213195,3.880814E-23,0.01108882,0.01086564,4.007292E-06,1.401298E-45,0,0,0,7.921631E-05,0,0,0.002832161,1.401298E-45,1.63079E-35,1.401298E-45,0.02727802,1.401298E-45,0.02252163,1.401298E-45,1.401298E-45,1.401298E-45,0.03544305,1.401298E-45,1.401298E-45,0.0003424267,3.392544E-42,2.483979E-06,2.574278E-06,8.96992E-14,8.623577E-05,3.680625E-23,1.940522E-32,6.218122E-05,0.01084711,_,_,0,_,_
t,2024-03-03-11-32:44:2712,1,-1,-1,-1,71,71,Untagged,0.0550776,0.0574338,1.401298E-45,6.257276E-22,0.0924504,0.05042375,1.401298E-45,1.401298E-45,1.401298E-45,4.242496E-05,1.401298E-45,1.401298E-45,0.0008267635,0,0.0008274554,6.919053E-07,0,0,0.2949699,0.2095366,0,0,0.008625562,0.006721759,0.02912601,1.401298E-45,1.401298E-45,1.401298E-45,0.1211529,2.735101E-23,0.01101897,0.01086564,2.809971E-06,1.401298E-45,0,0,0,5.519055E-05,0,0,0.001801527,1.401298E-45,1.14934E-35,1.401298E-45,0.02724313,1.401298E-45,0.01721742,1.401298E-45,1.401298E-45,1.401298E-45,0.03427411,1.401298E-45,1.401298E-45,0.0002236495,2.390615E-42,1.717055E-06,1.79138E-06,7.416552E-14,7.126671E-05,2.594013E-23,1.367631E-32,4.193261E-05,0.004976998,_,_,0,_,_
t,2024-03-03-11-32:44:3093,1,-1,-1,-1,71,71,Untagged,0.03387569,0.04090846,1.401298E-45,3.108071E-22,0.09405607,0.05258967,1.401298E-45,1.401298E-45,1.401298E-45,0.003732694,1.401298E-45,1.401298E-45,0.0006746172,0,0.0006747216,1.043828E-07,0,0,0.3000008,0.214611,0,0,0.006948715,0.00420329,0.0279638,1.401298E-45,1.401298E-45,1.401298E-45,0.1595404,1.35856E-23,0.01093891,0.01086564,1.385105E-06,1.401298E-45,0,0,0,2.694058E-05,0,0,0.0007650362,1.401298E-45,5.708923E-36,1.401298E-45,0.02720243,1.401298E-45,0.01298073,1.401298E-45,1.401298E-45,1.401298E-45,0.03441459,1.401298E-45,1.401298E-45,0.003551937,1.1869E-42,8.282302E-07,8.728614E-07,5.070276E-14,4.868472E-05,1.28848E-23,6.793203E-33,0.003631384,0.005806861,_,_,0,_,_
t,2024-03-03-11-32:44:3521,1,-1,-1,-1,71,71,Untagged,0.03654283,0.04032723,1.401298E-45,2.19049E-22,0.09320366,0.05315239,1.401298E-45,1.401298E-45,1.401298E-45,0.007405565,1.401298E-45,1.401298E-45,0.000666213,0,0.0006662587,4.56688E-08,0,0,0.3006072,0.2152076,0,0,0.005436068,0.003360686,0.02768703,1.401298E-45,1.401298E-45,1.401298E-45,0.1313321,9.574787E-24,0.01091653,0.01086564,9.73393E-07,1.401298E-45,0,0,0,1.886356E-05,0,0,0.0005081646,1.401298E-45,4.023504E-36,1.401298E-45,0.02719087,1.401298E-45,0.02109342,1.401298E-45,1.401298E-45,1.401298E-45,0.03468877,1.401298E-45,1.401298E-45,0.002230633,8.365752E-43,5.773313E-07,6.107559E-07,4.192228E-14,4.024249E-05,9.080882E-24,4.787678E-33,0.007321475,0.007751375,_,_,0,_,_
t,2024-03-03-11-32:44:3954,1,-1,-1,-1,71,71,Untagged,0.03847667,0.04274493,1.401298E-45,1.543821E-22,0.0928017,0.05352736,1.401298E-45,1.401298E-45,1.401298E-45,0.004471881,1.401298E-45,1.401298E-45,0.0006636254,1.776357E-15,0.0006636467,2.138549E-08,0,0,0.3060493,0.2207318,0,0,0.006443497,0.00270246,0.0330954,1.401298E-45,1.401298E-45,1.401298E-45,0.135399,6.748153E-24,0.01090108,0.01086564,6.844071E-07,1.401298E-45,0,0,0,0.005889266,0,0,0.0003409421,1.401298E-45,2.8357E-36,1.401298E-45,0.02718283,1.401298E-45,0.02437612,1.401298E-45,1.401298E-45,1.401298E-45,0.03593428,1.401298E-45,1.401298E-45,0.001427802,5.899467E-43,4.032071E-07,4.278935E-07,3.466262E-14,3.326605E-05,6.400056E-24,3.374276E-33,0.00903249,0.003842202,_,_,0,_,_
t,2024-03-03-11-32:44:4362,1,-1,-1,-1,71,71,Untagged,0.03990648,0.0417327,1.401298E-45,1.088054E-22,0.09260157,0.05377957,1.401298E-45,1.401298E-45,1.401298E-45,0.002769016,1.401298E-45,1.401298E-45,0.0006627491,0,0.0006627596,1.063203E-08,0,0,0.3003338,0.2149315,0,0,0.007242012,0.002183524,0.0308087,1.401298E-45,1.401298E-45,1.401298E-45,0.1372585,4.755964E-24,0.01089037,0.01086564,4.814118E-07,1.401298E-45,0,0,0,0.003779272,0,0,0.0002306652,1.401298E-45,1.998545E-36,1.401298E-45,0.02717722,1.401298E-45,0.01781415,1.401298E-45,1.401298E-45,1.401298E-45,0.03573694,1.401298E-45,1.401298E-45,0.0009286762,4.161856E-43,2.820401E-07,3.000879E-07,2.866003E-14,2.750006E-05,4.510632E-24,2.378123E-33,0.005126438,0.006715754,_,_,0,_,_
t,2024-03-03-11-32:44:4724,1,-1,-1,-1,71,71,Untagged,0.03725774,0.03280905,1.401298E-45,5.404484E-23,0.09516965,0.05406716,1.401298E-45,1.401298E-45,1.401298E-45,0.001127799,1.401298E-45,1.401298E-45,0.01125804,0,0.01125796,3.053737E-09,0,0,0.3481129,0.2631494,0,0,0.004489519,0.001441502,0.02863088,1.401298E-45,1.401298E-45,1.401298E-45,0.1266563,2.362339E-24,0.01087774,0.01086564,2.384153E-07,1.401298E-45,0,0,0,0.001626858,0,0,0.0001076818,1.401298E-45,9.926988E-37,1.401298E-45,0.02717056,1.401298E-45,0.01297409,1.401298E-45,1.401298E-45,1.401298E-45,0.03442697,1.401298E-45,1.401298E-45,0.0004081506,2.059909E-43,1.385063E-07,1.479506E-07,1.959318E-14,1.879477E-05,2.24048E-24,1.181239E-33,0.001821101,0.009294809,_,_,0,_,_
t,2024-03-03-11-32:44:5133,1,-1,-1,-1,71,71,Untagged,0.03475554,0.03399581,1.401298E-45,3.808954E-23,0.09395865,0.04421066,1.401298E-45,1.401298E-45,1.401298E-45,0.0007372532,1.401298E-45,1.401298E-45,0.005248962,0,0.00524896,1.741184E-09,0,0,0.3494217,0.2644308,0,0,0.005725574,0.002768816,0.02811856,1.401298E-45,1.401298E-45,1.401298E-45,0.1230925,1.664921E-24,0.01087412,0.01086564,1.678434E-07,1.401298E-45,0,0,0,0.001086237,0,0,7.414301E-05,1.401298E-45,6.99631E-37,1.401298E-45,0.02716864,1.401298E-45,0.01209439,1.401298E-45,1.401298E-45,1.401298E-45,0.03373764,1.401298E-45,1.401298E-45,0.0002746794,1.45735E-43,9.720065E-08,1.039817E-07,1.620015E-14,1.553833E-05,1.579038E-24,8.3251E-34,0.001129149,0.009867351,_,_,0,_,_
t,2024-03-03-11-32:44:5480,1,-1,-1,-1,71,71,Untagged,0.04547327,0.03861405,1.401298E-45,2.684486E-23,0.09330063,0.04800247,1.401298E-45,1.401298E-45,1.401298E-45,0.0004880788,1.401298E-45,1.401298E-45,0.002789907,0,0.002789908,1.026759E-09,0,0,0.3494217,0.2644308,0,0,0.01023555,0.003796293,0.02779355,1.401298E-45,1.401298E-45,1.401298E-45,0.1218781,1.173408E-24,0.01087159,0.01086564,1.181848E-07,1.401298E-45,0,0,0,0.000731947,0,0,5.125528E-05,1.401298E-45,4.93088E-37,1.401298E-45,0.0271673,1.401298E-45,0.02068522,1.401298E-45,1.401298E-45,1.401298E-45,0.03423238,1.401298E-45,1.401298E-45,0.0001863124,1.022948E-43,6.826417E-08,7.311564E-08,1.339477E-14,1.284641E-05,1.112879E-24,5.867388E-34,0.006062249,0.01022022,_,_,0,_,_
t,2024-03-03-11-32:44:5913,1,-1,-1,-1,71,71,Untagged,0.0453751,0.05086692,1.401298E-45,1.891963E-23,0.09292937,0.05029439,1.401298E-45,1.401298E-45,1.401298E-45,0.0003265473,1.401298E-45,1.401298E-45,0.001711281,0,0.001711282,6.230831E-10,0,0,0.3494209,0.2644264,0,0,0.01031042,0.003059613,0.02758388,1.401298E-45,1.401298E-45,1.401298E-45,0.100471,8.269908E-25,0.01086982,0.01086564,8.323078E-08,1.401298E-45,0,0,0,0.0004969874,0,0,3.555035E-05,1.401298E-45,3.47517E-37,1.401298E-45,0.02716635,1.401298E-45,0.01625636,1.401298E-45,1.401298E-45,1.401298E-45,0.03571865,1.401298E-45,1.401298E-45,0.0001272008,7.146622E-44,4.797086E-08,5.1432E-08,1.107514E-14,1.062096E-05,7.843313E-25,4.135199E-34,0.003598762,0.01044231,_,_,0,_,_
t,2024-03-03-11-32:44:6370,1,-1,-1,-1,71,71,Untagged,0.05249523,0.06551049,1.401298E-45,1.33341E-23,0.09271293,0.0517128,1.401298E-45,1.401298E-45,1.401298E-45,0.00022041,1.401298E-45,1.401298E-45,0.001207839,0,0.001207839,3.874371E-10,0,0,0.3470898,0.2620795,0,0,0.01037136,0.004024247,0.02744669,1.401298E-45,1.401298E-45,1.401298E-45,0.1220788,5.828431E-25,0.01086858,0.01086564,5.862229E-08,1.401298E-45,0,0,0,0.0003396022,0,0,2.472541E-05,1.401298E-45,2.449215E-37,1.401298E-45,0.02716568,1.401298E-45,0.02229167,1.401298E-45,1.401298E-45,1.401298E-45,0.03658916,1.401298E-45,1.401298E-45,8.73165E-05,5.044674E-44,3.372724E-08,3.619089E-08,9.157209E-15,8.781146E-06,5.527778E-25,2.914388E-34,0.002196326,0.0105846,_,_,0,_,_
t,2024-03-03-11-32:44:6797,1,-1,-1,-1,71,71,Untagged,0.04970707,0.06153,1.401298E-45,6.62321E-24,0.1005316,0.05318431,1.401298E-45,1.401298E-45,1.401298E-45,0.003687496,1.401298E-45,1.401298E-45,0.01305417,0,0.01305404,1.58834E-10,0,0,0.3799717,0.2951945,0,0,0.01351779,0.005378057,0.02729502,1.401298E-45,1.401298E-45,1.401298E-45,0.1819482,2.895053E-25,0.01086709,0.01086564,2.909085E-08,1.401298E-45,0,0,0,0.003773292,0,0,1.203781E-05,1.401298E-45,1.216555E-37,1.401298E-45,0.03095691,1.401298E-45,0.01781406,1.401298E-45,1.401298E-45,1.401298E-45,0.03743691,1.401298E-45,1.401298E-45,4.167357E-05,2.522337E-44,1.669177E-08,1.793366E-08,6.260257E-15,6.002613E-06,2.745714E-25,1.447612E-34,0.008595716,0.01073818,_,_,0,_,_
t,2024-03-03-11-32:44:7338,1,-1,-1,-1,71,71,Untagged,0.05544307,0.07173362,1.401298E-45,4.667878E-24,0.1017577,0.0535598,1.401298E-45,1.401298E-45,1.401298E-45,0.002357223,1.401298E-45,1.401298E-45,0.007006735,0,0.007006724,1.040915E-10,0,0,0.3800207,0.2952228,0,0,0.01299634,0.005854096,0.02725399,1.401298E-45,1.401298E-45,1.401298E-45,0.1610631,2.040363E-25,0.01086666,0.01086564,2.049526E-08,1.401298E-45,0,0,0,0.002427952,0,0,8.420506E-06,1.401298E-45,8.573986E-38,1.401298E-45,0.02964225,1.401298E-45,0.02267298,1.401298E-45,1.401298E-45,1.401298E-45,0.03764067,1.401298E-45,1.401298E-45,0.005868327,1.821688E-44,1.174792E-08,1.262794E-08,5.176138E-15,4.962941E-06,1.935113E-25,1.020242E-34,0.0096185,0.005022616,_,_,0,_,_
t,2024-03-03-11-32:44:7740,1,-1,-1,-1,71,71,Untagged,0.06210664,0.06860986,1.401298E-45,2.318586E-24,0.102736,0.04428129,1.401298E-45,1.401298E-45,1.401298E-45,0.001008688,1.401298E-45,1.401298E-45,0.002573402,0,0.002573401,4.628194E-11,0,0,0.3880516,0.3032896,0,0,0.01222882,0.006542822,0.02720702,1.401298E-45,1.401298E-45,1.401298E-45,0.1611777,1.013471E-25,0.01086615,0.01086564,1.017477E-08,1.401298E-45,0,0,0,0.001049533,0,0,4.135357E-06,1.401298E-45,4.258793E-38,1.401298E-45,0.02826088,1.401298E-45,0.01748187,1.401298E-45,1.401298E-45,1.401298E-45,0.0369101,1.401298E-45,1.401298E-45,0.002422032,8.407791E-45,5.823304E-09,6.26399E-09,3.538623E-15,3.392696E-06,9.61192E-26,5.067654E-35,0.00291202,0.003522004,_,_,0,_,_
t,2024-03-03-11-32:44:8095,1,-1,-1,-1,71,71,Untagged,0.06407973,0.07061754,1.401298E-45,1.634093E-24,0.102929,0.04826831,1.401298E-45,1.401298E-45,1.401298E-45,0.0006719676,1.401298E-45,1.401298E-45,0.00177279,0,0.00177279,3.128482E-11,0,0,0.3880469,0.3032684,0,0,0.01480417,0.006791407,0.0271939,1.401298E-45,1.401298E-45,1.401298E-45,0.178629,7.142737E-26,0.010866,0.01086564,7.169539E-09,1.401298E-45,0,0,0,0.0007018828,0,0,2.902154E-06,1.401298E-45,3.001511E-38,1.401298E-45,0.02790418,1.401298E-45,0.01417837,1.401298E-45,1.401298E-45,1.401298E-45,0.03728894,1.401298E-45,1.401298E-45,0.001591382,5.605194E-45,4.100981E-09,4.412507E-09,2.925833E-15,2.805121E-06,6.774286E-26,3.57158E-35,0.00169554,0.00647053,_,_,0,_,_
t,2024-03-03-11-32:44:8515,1,-1,-1,-1,71,71,Untagged,0.06552652,0.06674492,1.401298E-45,1.151674E-24,0.1030411,0.05057953,1.401298E-45,1.401298E-45,1.401298E-45,0.0004519369,1.401298E-45,1.401298E-45,0.01365521,0,0.01365507,2.129811E-11,0,0,0.3774753,0.2925735,0,0,0.01401859,0.006993258,0.02718485,1.401298E-45,1.401298E-45,1.401298E-45,0.1828241,5.034049E-26,0.01086589,0.01086564,5.052102E-09,1.401298E-45,0,0,0,0.00047358,0,0,2.038199E-06,1.401298E-45,2.115401E-38,1.401298E-45,0.0276672,1.401298E-45,0.02096095,1.401298E-45,1.401298E-45,1.401298E-45,0.03753434,1.401298E-45,1.401298E-45,0.001058017,4.203895E-45,2.888441E-09,3.108545E-09,2.419158E-15,2.319313E-06,4.774373E-26,2.517174E-35,0.00101788,0.008164667,_,_,0,_,_
t,2024-03-03-11-32:44:8870,1,-1,-1,-1,71,71,Untagged,0.06660663,0.0745299,1.401298E-45,8.11679E-25,0.09763093,0.05195908,1.401298E-45,1.401298E-45,1.401298E-45,0.0003063808,1.401298E-45,1.401298E-45,0.007592338,0,0.007592323,1.458543E-11,0,0,0.3774977,0.292679,0,0,0.01610767,0.00715766,0.03303851,1.401298E-45,1.401298E-45,1.401298E-45,0.1544195,3.547908E-26,0.01086582,0.01086564,3.560144E-09,1.401298E-45,0,0,0,0.005998374,0,0,1.432315E-06,1.401298E-45,1.490897E-38,1.401298E-45,0.02750822,1.401298E-45,0.01587855,1.401298E-45,1.401298E-45,1.401298E-45,0.03769549,1.401298E-45,1.401298E-45,0.0007103884,2.802597E-45,2.034648E-09,2.190091E-09,2.000231E-15,1.917651E-06,3.364893E-26,1.774059E-35,0.0006271609,0.009168136,_,_,0,_,_
t,2024-03-03-11-32:44:9330,1,-1,-1,-1,71,71,Untagged,0.07262993,0.07957517,1.401298E-45,5.720537E-25,0.09990521,0.05949533,1.401298E-45,1.401298E-45,1.401298E-45,0.0002090825,1.401298E-45,1.401298E-45,0.01562075,0,0.01562049,1.00376E-11,0,0,0.4351353,0.351033,0,0,0.02155304,0.01028116,0.03092013,1.401298E-45,1.401298E-45,1.401298E-45,0.175697,2.500488E-26,0.01086577,0.01086564,2.508828E-09,1.401298E-45,0,0,0,0.003760346,0,0,1.00704E-06,1.401298E-45,1.050752E-38,1.401298E-45,0.02740069,1.401298E-45,0.01348904,1.401298E-45,1.401298E-45,1.401298E-45,0.03550901,1.401298E-45,1.401298E-45,0.0004809165,1.401298E-45,1.433351E-09,1.543089E-09,1.653845E-15,1.585548E-06,2.371503E-26,1.250318E-35,0.0003950224,0.009778419,_,_,0,_,_
t,2024-03-03-11-32:44:9722,1,-1,-1,-1,71,71,Untagged,0.076662,0.07904325,1.401298E-45,4.031706E-25,0.1011992,0.06256297,1.401298E-45,1.401298E-45,1.401298E-45,0.0001434714,1.401298E-45,1.401298E-45,0.01867962,0,0.01867923,6.936074E-12,0,0,0.4676297,0.3835378,0,0,0.02189046,0.01254706,0.02960487,1.401298E-45,1.401298E-45,1.401298E-45,0.1964143,1.762288E-26,0.01086573,0.01086564,1.768E-09,1.401298E-45,0,0,0,0.00240333,0,0,0.00589222,1.401298E-45,7.405462E-39,1.401298E-45,0.03310405,1.401298E-45,0.0208472,1.401298E-45,1.401298E-45,1.401298E-45,0.03638076,1.401298E-45,1.401298E-45,0.0003278083,1.401298E-45,1.009829E-09,1.087278E-09,1.367443E-15,1.310961E-06,1.671382E-26,8.811963E-36,0.005752577,0.01015812,_,_,0,_,_
t,2024-03-03-11-32:45:0093,1,-1,-1,-1,71,71,Untagged,0.06877843,0.09493989,1.401298E-45,2.002596E-25,0.102418,0.06003846,1.401298E-45,1.401298E-45,1.401298E-45,0.005883619,1.401298E-45,1.401298E-45,0.009197032,0,0.009197011,3.343841E-12,0,0,0.48004,0.3960607,0,0,0.01959926,0.01296512,0.02823532,1.401298E-45,1.401298E-45,1.401298E-45,0.1864382,8.753493E-27,0.01086569,0.01086564,8.780623E-10,1.401298E-45,0,0,0,0.001028109,0,0,0.002476341,1.401298E-45,3.67838E-39,1.401298E-45,0.02959663,1.401298E-45,0.01360788,1.401298E-45,1.401298E-45,1.401298E-45,0.03496853,1.401298E-45,1.401298E-45,0.0001547866,1.401298E-45,5.013209E-10,5.398715E-10,9.348417E-16,8.962161E-07,8.301953E-27,4.377006E-36,0.004682175,0.004935758,_,_,0,_,_
t,2024-03-03-11-32:45:0506,1,-1,-1,-1,71,71,Untagged,0.07375496,0.0943031,1.401298E-45,1.411391E-25,0.1131781,0.06258257,1.401298E-45,1.401298E-45,1.401298E-45,0.008414522,1.401298E-45,1.401298E-45,0.01556883,0,0.01556863,2.330427E-12,0,0,0.4824676,0.3986774,0,0,0.02032747,0.01198028,0.02788464,1.401298E-45,1.401298E-45,1.401298E-45,0.1979517,6.169291E-27,0.01086567,0.01086564,6.188083E-10,1.401298E-45,0,0,0,0.000684827,0,0,0.001638381,1.401298E-45,2.59245E-39,1.401298E-45,0.02875761,1.401298E-45,0.01240168,1.401298E-45,1.401298E-45,1.401298E-45,0.03607895,1.401298E-45,1.401298E-45,0.00590718,1.401298E-45,3.532491E-10,3.804402E-10,7.729536E-16,7.410131E-07,5.851054E-27,3.084828E-36,0.007623919,0.007201898,_,_,0,_,_
t,2024-03-03-11-32:45:0913,1,-1,-1,-1,71,71,Untagged,0.0876096,0.1076141,1.401298E-45,9.947171E-26,0.1250817,0.07096729,1.401298E-45,1.401298E-45,1.401298E-45,0.005008767,1.401298E-45,1.401298E-45,0.008426905,3.166497E-08,0.01835041,0.009923892,0,0,0.4919113,0.408267,0,0,0.02089738,0.01378028,0.02765261,1.401298E-45,1.401298E-45,1.401298E-45,0.2234505,0.009507426,0.01086566,0.01086564,4.361034E-10,1.401298E-45,0,0,0,0.0004605408,0,0,0.001095592,1.401298E-45,1.827101E-39,1.401298E-45,0.02822088,1.401298E-45,0.02065697,1.401298E-45,1.401298E-45,1.401298E-45,0.03467102,1.401298E-45,1.401298E-45,0.003751825,1.401298E-45,2.489202E-10,2.680964E-10,6.390987E-16,6.126868E-07,4.123694E-27,2.174119E-36,0.004274972,0.00855262,_,_,0,_,_
t,2024-03-03-11-32:45:1299,1,-1,-1,-1,71,71,Untagged,0.0876015,0.107552,1.401298E-45,7.010524E-26,0.1220972,0.06866033,1.401298E-45,1.401298E-45,1.401298E-45,0.007894887,1.401298E-45,1.401298E-45,0.01539349,9.685755E-08,0.02898673,0.01359529,0,0,0.5118891,0.4282449,0,0,0.02468626,0.02109265,0.0274975,1.401298E-45,1.401298E-45,1.401298E-45,0.2085367,0.00768789,0.01086566,0.01086564,3.07344E-10,1.401298E-45,0,0,0,0.0003121855,0,0,0.0007391756,1.401298E-45,1.287697E-39,1.401298E-45,0.02787217,1.401298E-45,0.02409689,1.401298E-45,1.401298E-45,1.401298E-45,0.03486781,1.401298E-45,1.401298E-45,0.002424376,1.401298E-45,1.754085E-10,1.889306E-10,5.284228E-16,5.065831E-07,2.906279E-27,1.532266E-36,0.002485058,0.009378535,_,_,0,_,_
t,2024-03-03-11-32:45:1700,1,-1,-1,-1,71,71,Untagged,0.1170835,0.1149082,1.401298E-45,3.482249E-26,0.1201808,0.06653948,1.401298E-45,1.401298E-45,1.401298E-45,0.002721397,1.401298E-45,1.401298E-45,0.01551014,1.545995E-07,0.03120583,0.01569812,0,0,0.5131249,0.4291562,0,0,0.02500558,0.01855916,0.02732183,1.401298E-45,1.401298E-45,1.401298E-45,0.2194057,0.003479796,0.02082575,0.01086564,1.526547E-10,1.401298E-45,0,0,0,0.0001461735,0,0,0.000343624,1.401298E-45,6.396213E-40,1.401298E-45,0.02748981,1.401298E-45,0.01437938,1.401298E-45,1.401298E-45,1.401298E-45,0.03613287,1.401298E-45,1.401298E-45,0.008802698,1.401298E-45,8.71101E-11,9.383219E-11,3.612545E-16,0.003690027,1.443599E-27,7.611033E-37,0.0009168437,0.007009279,_,_,0,_,_
t,2024-03-03-11-32:45:2133,1,-1,-1,-1,71,71,Untagged,0.110524,0.1097205,1.401298E-45,2.454208E-26,0.139634,0.07196798,1.401298E-45,1.401298E-45,1.401298E-45,0.001667637,1.401298E-45,1.401298E-45,0.0160729,0.0009429604,0.1523838,0.1377663,0,0,0.5049392,0.420835,0,0,0.02159105,0.0162385,0.03307504,1.401298E-45,1.401298E-45,1.401298E-45,0.1549109,0.002206778,0.01701897,0.01086564,1.075853E-10,1.401298E-45,0,0,0,0.0001007588,0,0,0.0002362223,1.401298E-45,4.507907E-40,1.401298E-45,0.02738711,1.401298E-45,0.02130147,1.401298E-45,1.401298E-45,1.401298E-45,0.03681757,1.401298E-45,1.401298E-45,0.005074417,1.401298E-45,6.138832E-11,6.612733E-11,2.986946E-16,0.006328532,1.017415E-27,5.364078E-37,0.0059332,0.008464531,_,_,0,_,_
t,2024-03-03-11-32:45:2643,1,-1,-1,-1,71,71,Untagged,0.1247527,0.1350677,1.401298E-45,1.729683E-26,0.2028085,0.1104527,1.401298E-45,1.401298E-45,1.401298E-45,0.001045551,1.401298E-45,1.401298E-45,0.07378465,0.1386684,0.4021695,0.4186921,0,0,0.2660274,0.1745584,0,0,0.01563175,0.01219768,0.03092037,1.401298E-45,1.401298E-45,1.401298E-45,0.1018802,0.001424192,0.01475021,0.01086564,0.005898068,0.005898122,0,0,0,6.971961E-05,0,0,0.0001630856,1.401298E-45,3.177094E-40,1.401298E-45,0.02731756,1.401298E-45,0.02430255,1.401298E-45,1.401298E-45,1.401298E-45,0.0372424,1.401298E-45,1.401298E-45,0.003020472,1.401298E-45,0.005897913,0.005897985,2.469696E-16,0.005071847,7.170566E-28,3.78051E-37,0.008287812,0.009339812,_,_,0,_,_
t,2024-03-03-11-32:45:3092,1,-1,-1,-1,71,71,Untagged,0.1741583,0.1639664,1.401298E-45,8.591576E-27,0.1939381,0.1117534,1.401298E-45,1.401298E-45,1.401298E-45,0.0004341624,1.401298E-45,1.401298E-45,0.06523961,0.07077289,0.4215327,0.4243138,0,0,0.205715,0.1094072,0,0,0.008716888,0.007201685,0.02875681,1.401298E-45,1.401298E-45,1.401298E-45,0.09414048,0.0006184565,0.01733455,0.01086564,0.005082674,0.002485707,0,0,0,3.368032E-05,0,0,0.003763802,1.401298E-45,1.5781E-40,1.401298E-45,0.01350711,1.401298E-45,0.01424066,1.401298E-45,1.401298E-45,1.401298E-45,0.03768444,1.401298E-45,1.401298E-45,0.001156631,1.401298E-45,0.009621766,0.005082552,1.688393E-16,0.00330711,3.56172E-28,1.877831E-37,0.002715389,0.01021868,_,_,0,_,_
t,2024-03-03-11-32:45:3482,1,-1,-1,-1,71,71,Untagged,0.1592392,0.1475777,1.401298E-45,6.055177E-27,0.1874124,0.1066117,1.401298E-45,1.401298E-45,1.401298E-45,0.0002859288,1.401298E-45,1.401298E-45,0.07202333,0.05818617,0.4219016,0.4157788,0,0,0.204323,0.1080446,0,0,0.006671694,0.005633747,0.02822143,1.401298E-45,1.401298E-45,1.401298E-45,0.09397121,0.0004143168,0.0147224,0.01086564,0.003137643,0.001646319,0,0,0,2.34909E-05,0,0,0.002435121,1.401298E-45,1.112211E-40,1.401298E-45,0.01205209,1.401298E-45,0.01268912,1.401298E-45,1.401298E-45,1.401298E-45,0.03779754,1.401298E-45,1.401298E-45,0.0007383591,1.401298E-45,0.01019444,0.007954162,1.396011E-16,0.00268628,2.510231E-28,1.323459E-37,0.00163116,0.01043616,_,_,0,_,_
